date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2016-12-05,81,microsoft:66|gmail:13|users:2,2851,2260,221,18
2016-12-06,26,microsoft:18|users:1|gmail:6|Ryans-MacBook-Air:1,267,136,46,9
2016-12-07,92,gmail:18|microsoft:72|users:2,1455,716,148,18
2016-12-08,42,microsoft:37|gmail:3|primative:1|users:1,1066,444,94,15
2016-12-09,30,gmail:1|microsoft:29,603,488,73,8
2016-12-10,6,microsoft:5|gmail:1,143,60,16,2
2016-12-11,2,microsoft:2,357,401,7,1
2016-12-12,62,microsoft:55|gmail:5|outlook:2,6133,2703,826,12
2016-12-13,60,users:1|microsoft:51|gmail:8,1814,1093,231,14
2016-12-14,26,microsoft:23|gmail:3,407,460,59,9
2016-12-15,19,microsoft:19,1599,643,55,7
2016-12-16,34,microsoft:28|gmail:6,2141,1229,447,10
2016-12-17,2,microsoft:2,45,19,5,1
2016-12-18,7,yahoo:1|gmail:1|microsoft:3|posteo:1|sourcegraph:1,150,108,23,5
2016-12-19,42,microsoft:36|gmail:2|zy:1|posteo:2|MININT-OABU3P8:1,1687,1373,205,10
2016-12-20,37,microsoft:19|gmail:11|posteo:2|Jamess-MacBook-Air:1|users:1|accretivetg:3,1377,995,132,12
2016-12-21,42,microsoft:29|gmail:11|live:1|Jamess-MacBook-Air:1,2046,2465,187,13
2016-12-22,15,microsoft:9|gmail:5|mlewandowski:1,251,114,31,6
